wandler_key,folder,phase,target_load,nennstrom,val_ref_mean,val_ref_std,val_dut_mean,val_dut_std,dut_name,ref_name,comparison_mode,raw_file,trace_id,err_ratio,err_std,unique_id,legend_name,color_hex
Redur 13A1030.3ffp_0R0,01_Parallel,L3,120,2000.0,2399.459827636721,4.0369276231231,2401.234017578127,4.077496915051796,Pruefling,Einspeisung,device_ref,2025_12_05_1057-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Parallel",0.07394122297739533,0.1699339521373779,Redur 13A1030.3ffp_0R0 - 01_Parallel | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Parallel",#6aa9e3
Celsa ALO_8030_K_8R1,02_Dreieck,L1,5,2000.0,100.26738643646242,21.80175646172373,100.24840936279297,21.842465849352795,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.018926466864150716,21.784217805651053,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L2,5,2000.0,99.65340496826175,15.063820872760122,99.83463178253176,15.047520752365124,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",0.18185712201978763,15.0998561034192,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L3,5,2000.0,100.25766369628906,7.995419494969606,100.46505754089357,8.143587511826988,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",0.2068608393197447,8.122658370033827,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L1,20,2000.0,399.6565944213868,23.17461020511224,399.1699671020509,23.0836650930161,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.12176136366282005,5.775874942445546,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L2,20,2000.0,400.0538963623048,18.54795380095256,399.4987703857423,18.450025437741665,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.13876279711564682,4.611884949879999,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L3,20,2000.0,399.42348846435556,8.96452971750894,398.9884615478516,8.794004911885775,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.10891370414305647,2.2016744547737206,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L1,100,2000.0,1999.9255344238295,20.31036650462218,1993.7521286621109,20.407765217958463,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.30868178116927614,1.0204262542124027,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L2,100,2000.0,2001.4697741699233,17.706240544658698,1995.8857536621106,17.621979448040616,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.27899599483727494,0.8804519396426579,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L3,100,2000.0,2000.6043635253918,16.500460933610515,1995.5812543945326,16.332111221169413,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.2510795848714272,0.816358872295448,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L1,120,2000.0,2400.194187988284,15.09897809164636,2392.0627177734405,15.11955949230413,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.33878384738772926,0.629930676774805,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L2,120,2000.0,2400.229855957034,6.773900123497092,2393.060222656252,6.732084471601334,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.29870611279116155,0.28047665747066863,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
Celsa ALO_8030_K_8R1,02_Dreieck,L3,120,2000.0,2398.542999511721,9.227280319890394,2391.46005371094,8.926215283453528,Pruefling,Einspeisung,device_ref,2025_12_08_1026-Celsa-ALO_8030_K-2000A-8R1_sortiert.csv,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",-0.29530201469070966,0.37215156389819426,Celsa ALO_8030_K_8R1 - 02_Dreieck | Pruefling,"Celsa ALO 8030 K | Pruefling | 8,1 Ω | Dreieck",#8c4a2f
MBS ASK101.4_8R1,02_Dreieck,L1,5,2000.0,99.54830027770997,22.523078362860904,99.74792359924317,22.461738009057896,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",0.2005291109705602,22.5636579895351,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L2,5,2000.0,99.88007942199707,13.78709056519457,99.5474751739502,13.750304702276296,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.3330035878742122,13.766813945131886,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L3,5,2000.0,100.66410200500488,10.094742299965095,100.87829072570803,10.179582680726526,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",0.21277567319132254,10.112425857849914,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L1,20,2000.0,400.946778076172,16.092572728146326,400.55703442382816,15.947203466807105,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.09720583220893099,3.9773866105933515,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L2,20,2000.0,398.90053912353517,22.333621411264016,398.0484622802735,22.286547783962547,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.21360634035086917,5.586993648324111,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L3,20,2000.0,399.802458557129,13.97335986774906,399.5738708496094,13.847371731097073,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.057175163040403446,3.463553421124943,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L1,100,2000.0,1999.9602255859384,8.416404399564376,1994.2917932128921,8.434668309737475,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.2834272552288151,0.42174180275341866,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L2,100,2000.0,2000.9987751464853,21.340465696846987,1996.9562041015638,21.366820597364285,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.20202766214214934,1.0678077799323042,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L3,100,2000.0,1999.3900678710952,10.049259447968673,1996.128639404298,10.2254010902223,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.16312116976103438,0.5114260220923311,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L1,120,2000.0,2400.0866674804715,8.86016666473737,2392.7203486328144,8.844699315017623,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.3069188687002716,0.3685158304846751,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L2,120,2000.0,2401.7360722656267,26.562062942313425,2396.2890424804714,26.45618931046518,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.2267955187939113,1.1015444043153457,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
MBS ASK101.4_8R1,02_Dreieck,L3,120,2000.0,2401.2815424804717,13.182406768489013,2397.124655761721,13.229289318179504,Pruefling,Einspeisung,device_ref,2025_12_08_1121-MBS-ASK101.4-2000A-8R1_sortiert.csv,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",-0.17311117606212514,0.550926206866769,MBS ASK101.4_8R1 - 02_Dreieck | Pruefling,"MBS ASK101.4 | Pruefling | 8,1 Ω | Dreieck",#a65a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L1,5,2000.0,99.02140321350097,19.628134222117353,99.50760559082032,19.65559128779323,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",0.49100735956148667,19.849841195861085,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L2,5,2000.0,100.50087459564209,25.032312614030197,100.84016014099124,24.975452918752882,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",0.3375946196630098,24.85098066980988,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L3,5,2000.0,100.44964627075196,5.812907971136327,100.87494729614261,5.773488443595949,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",0.4233972355107116,5.747644375007643,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L1,20,2000.0,400.4220549926759,13.918680918585485,400.62108361816416,13.736684686921794,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",0.04970471106840207,3.4305514682933866,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L2,20,2000.0,401.03106164550786,17.018777455412355,401.42029589843764,16.993826174650653,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",0.09705838029919149,4.237533647623629,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L3,20,2000.0,399.9204808959961,16.400760963820275,400.39297131347666,16.29956701599051,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",0.11814609154849663,4.075701994424587,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L1,100,2000.0,1999.328235839845,13.592536594995867,1996.9444814453138,13.704750356282943,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",-0.11922776619667573,0.6854677541492369,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L2,100,2000.0,1999.6195905761729,27.467937162460267,1997.7186342773448,27.260297397540185,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",-0.09506589692294092,1.3632741710479725,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L3,100,2000.0,1999.0523381347666,12.268364117288701,2001.845462402345,12.410253934822574,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",0.13972241818263384,0.6208068542318442,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L1,120,2000.0,2399.6262675781268,21.17277890276823,2396.7449130859404,20.971548198230284,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",-0.12007513549576261,0.8739506014574618,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L2,120,2000.0,2399.363421386721,22.89649527691865,2362.6800048828145,19.95052681848378,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",-1.5288812097795919,0.8314924967453785,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_8R1,02_Dreieck,L3,120,2000.0,2399.428114257815,12.195574361097226,2397.784459472658,12.118596094518123,Pruefling,Einspeisung,device_ref,2025_12_08_1219-Redur-13A1030.3ffp-2000A-8R1_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",-0.06850193908249703,0.5050618529685194,Redur 13A1030.3ffp_8R1 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 8,1 Ω | Dreieck",#c96a2a
Redur 13A1030.3ffp_0R0,02_Dreieck,L1,5,2000.0,99.99803684997559,17.29051157799791,100.38055390930178,17.409897558548852,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.3825245688573571,17.410239347666856,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L2,5,2000.0,99.11055766296388,24.18311131879401,99.62134365081788,24.230442574366496,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.5153699059902128,24.44789248060204,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L3,5,2000.0,100.4448546676636,14.703881983638995,101.14591094207763,14.640602080768158,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.6979514050108144,14.57576112704699,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L1,20,2000.0,399.9801802368165,22.818506914667307,400.45866546630873,22.84586723163419,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.11962723483171353,5.711749821730622,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L2,20,2000.0,399.4505979614259,25.33399437838022,400.20411181640634,25.336312256895653,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.18863755839294183,6.342789918502595,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L3,20,2000.0,400.1083200073243,16.479024205078545,400.9951834716798,16.60063524636506,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.22165584168288496,4.149035252768843,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L1,100,2000.0,1998.9852514648446,14.87906638168782,1998.4504416503921,14.853862599543803,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",-0.026754065046782894,0.7430701446475896,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L2,100,2000.0,1999.266489501954,20.25563900649761,1999.8386953125014,20.138848026128304,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.028620787351357403,1.007311838210482,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L3,100,2000.0,2000.3273798828134,17.007119141083024,2002.2280104980482,17.04461859514018,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.09501597760193523,0.8520914509573285,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L1,120,2000.0,2398.3773881835964,16.091804281158534,2397.4710483398467,16.080045498838732,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",-0.037789709334948886,0.670455182660678,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L2,120,2000.0,2397.4060429687524,21.68671148624063,2390.9209062500026,20.26583675979536,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",-0.2705063974360862,0.8453235036773245,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
Redur 13A1030.3ffp_0R0,02_Dreieck,L3,120,2000.0,2399.5139501953154,10.93652105820837,2401.334421875002,10.901717683087208,Pruefling,Einspeisung,device_ref,2025_12_08_1305-Redur-13A1030.3ffp-2000A-0R0_sortiert.csv,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",0.07586835156922422,0.4543302480987798,Redur 13A1030.3ffp_0R0 - 02_Dreieck | Pruefling,"Redur 13A1030.3ffp | Pruefling | 0,0 Ω | Dreieck",#e07b39
